customer_id,customer_name,email,country,city,signup_date,customer_segment
C04747,Customer 04747,customer04747@example.com,India,Mumbai,2024-01-12,Regular
C04748,Customer 04748,customer04748@example.com,India,Chennai,2024-03-15,New
C04749,Customer 04749,customer04749@example.com,UK,Leeds,2024-07-30,Premium
C04750,Customer 04750,customer04750@example.com,Germany,Hamburg,2025-11-21,Regular
C04751,Customer 04751,customer04751@example.com,India,Chennai,2025-10-02,New
C04752,Customer 04752,customer04752@example.com,UK,Leeds,2024-10-09,Premium
C04753,Customer 04753,customer04753@example.com,Canada,Montreal,2024-07-13,Regular
C04754,Customer 04754,customer04754@example.com,UK,Birmingham,2024-01-30,Premium
C04755,Customer 04755,customer04755@example.com,France,Lyon,2024-01-09,New
C04756,Customer 04756,customer04756@example.com,France,Paris,2024-11-04,New
C04757,Customer 04757,customer04757@example.com,India,Chennai,2025-03-20,New
C04758,Customer 04758,customer04758@example.com,Australia,Sydney,2024-11-05,New
C04759,Customer 04759,customer04759@example.com,UK,London,2025-11-07,Premium
C04760,Customer 04760,customer04760@example.com,Netherlands,Rotterdam,2025-12-05,Regular
C04761,Customer 04761,customer04761@example.com,UK,Manchester,2025-03-01,Regular
C04762,Customer 04762,customer04762@example.com,Netherlands,Amsterdam,2025-12-04,Premium
C04763,Customer 04763,customer04763@example.com,Australia,Brisbane,2025-08-13,Regular
C04764,Customer 04764,customer04764@example.com,India,Hyderabad,2025-11-21,Premium
C04765,Customer 04765,customer04765@example.com,USA,Chicago,2024-03-31,Premium
C04766,Customer 04766,customer04766@example.com,Netherlands,Rotterdam,2025-03-31,Regular
C04767,Customer 04767,customer04767@example.com,France,Paris,2025-03-19,New
C04768,Customer 04768,customer04768@example.com,India,Mumbai,2025-12-27,Premium
C04769,Customer 04769,customer04769@example.com,Canada,Montreal,2024-03-19,Regular
C04770,Customer 04770,customer04770@example.com,India,Mumbai,2025-04-19,Premium
C04771,Customer 04771,customer04771@example.com,India,Bengaluru,2024-04-12,New
C04772,Customer 04772,customer04772@example.com,UK,London,2025-09-14,Regular
C04773,Customer 04773,customer04773@example.com,India,Pune,2025-03-31,Regular
C04774,Customer 04774,customer04774@example.com,Germany,Munich,2024-11-09,New
C04775,Customer 04775,customer04775@example.com,India,Bengaluru,2024-09-03,Regular
C04776,Customer 04776,customer04776@example.com,Germany,Hamburg,2024-08-21,New
C04777,Customer 04777,customer04777@example.com,India,Hyderabad,2025-08-16,Regular
C04778,Customer 04778,customer04778@example.com,India,Mumbai,2025-10-05,Premium
C04779,Customer 04779,customer04779@example.com,India,Delhi,2024-08-22,Regular
C04780,Customer 04780,customer04780@example.com,India,Hyderabad,2025-01-21,Premium
C04781,Customer 04781,customer04781@example.com,India,Chennai,2025-09-02,New
C04782,Customer 04782,customer04782@example.com,India,Pune,2024-02-07,Regular
C04783,Customer 04783,customer04783@example.com,USA,San Francisco,2024-06-09,Premium
C04784,Customer 04784,customer04784@example.com,India,Bengaluru,2025-04-06,Regular
C04785,Customer 04785,customer04785@example.com,UK,Leeds,2025-03-24,Premium
C04786,Customer 04786,customer04786@example.com,UK,Manchester,2024-04-26,Regular
C04787,Customer 04787,customer04787@example.com,France,Marseille,2024-08-28,Regular
C04788,Customer 04788,customer04788@example.com,UAE,Sharjah,2024-01-26,Premium
C04789,Customer 04789,customer04789@example.com,UK,Birmingham,2025-10-09,New
C04790,Customer 04790,customer04790@example.com,India,Pune,2025-07-15,New
C04791,Customer 04791,customer04791@example.com,India,Pune,2024-10-24,Regular
C04792,Customer 04792,customer04792@example.com,Singapore,Singapore,2024-06-02,Premium
C04793,Customer 04793,customer04793@example.com,India,Delhi,2025-10-13,Premium
C04794,Customer 04794,customer04794@example.com,India,Delhi,2025-04-12,New
C04795,Customer 04795,customer04795@example.com,India,Delhi,2024-02-18,VIP
C04796,Customer 04796,customer04796@example.com,India,Pune,2025-10-15,Regular
C04797,Customer 04797,customer04797@example.com,India,Mumbai,2024-02-15,Premium
C04798,Customer 04798,customer04798@example.com,Germany,Hamburg,2025-11-05,Regular
C04799,Customer 04799,customer04799@example.com,India,Hyderabad,2024-10-11,Regular
C04800,Customer 04800,customer04800@example.com,USA,New York,2025-09-19,Premium
C04801,Customer 04801,customer04801@example.com,India,Pune,2024-03-22,Regular
C04802,Customer 04802,customer04802@example.com,India,Mumbai,2024-02-13,VIP
C04803,Customer 04803,customer04803@example.com,UAE,Dubai,2025-12-06,Regular
C04804,Customer 04804,customer04804@example.com,India,Chennai,2024-09-29,Regular
C04805,Customer 04805,customer04805@example.com,Germany,Munich,2025-01-28,Premium
C04806,Customer 04806,customer04806@example.com,USA,Chicago,2025-08-17,VIP
C04807,Customer 04807,customer04807@example.com,India,Pune,2024-02-27,Regular
C04808,Customer 04808,customer04808@example.com,Singapore,Singapore,2025-07-18,New
C04809,Customer 04809,customer04809@example.com,India,Chennai,2024-01-01,Premium
C04810,Customer 04810,customer04810@example.com,France,Marseille,2024-08-03,Premium
C04811,Customer 04811,customer04811@example.com,India,Pune,2024-11-12,Regular
C04812,Customer 04812,customer04812@example.com,France,Marseille,2024-08-15,Regular
C04813,Customer 04813,customer04813@example.com,India,Bengaluru,2025-04-17,Premium
C04814,Customer 04814,customer04814@example.com,USA,Chicago,2025-04-28,New
C04815,Customer 04815,customer04815@example.com,Australia,Melbourne,2025-11-01,VIP
C04816,Customer 04816,customer04816@example.com,UAE,Abu Dhabi,2024-10-13,Regular
C04817,Customer 04817,customer04817@example.com,UAE,Dubai,2025-05-25,Regular
C04818,Customer 04818,customer04818@example.com,Germany,Hamburg,2025-07-31,Regular
C04819,Customer 04819,customer04819@example.com,France,Paris,2025-04-02,Regular
C04820,Customer 04820,customer04820@example.com,India,Bengaluru,2024-04-04,Regular
C04821,Customer 04821,customer04821@example.com,India,Bengaluru,2025-05-07,VIP
C04822,Customer 04822,customer04822@example.com,India,Pune,2024-05-29,Regular
C04823,Customer 04823,customer04823@example.com,UK,London,2024-01-23,Premium
C04824,Customer 04824,customer04824@example.com,UK,Leeds,2024-08-02,New
C04825,Customer 04825,customer04825@example.com,USA,New York,2025-02-02,Premium
C04826,Customer 04826,customer04826@example.com,India,Delhi,2025-02-13,Regular
C04827,Customer 04827,customer04827@example.com,Canada,Vancouver,2024-05-10,New
C04828,Customer 04828,customer04828@example.com,India,Chennai,2024-05-27,New
C04829,Customer 04829,customer04829@example.com,India,Mumbai,2025-01-15,Regular
C04830,Customer 04830,customer04830@example.com,UK,Manchester,2024-04-18,VIP
C04831,Customer 04831,customer04831@example.com,Germany,Berlin,2025-07-05,Regular
C04832,Customer 04832,customer04832@example.com,Australia,Brisbane,2024-04-30,Regular
C04833,Customer 04833,customer04833@example.com,USA,Austin,2024-10-21,New
C04834,Customer 04834,customer04834@example.com,India,Hyderabad,2024-04-29,Regular
C04835,Customer 04835,customer04835@example.com,USA,Austin,2025-03-31,New
C04836,Customer 04836,customer04836@example.com,India,Delhi,2025-06-13,Regular
C04837,Customer 04837,customer04837@example.com,UK,Manchester,2024-06-17,Regular
C04838,Customer 04838,customer04838@example.com,UK,London,2025-12-10,VIP
C04839,Customer 04839,customer04839@example.com,India,Bengaluru,2024-05-22,Regular
C04840,Customer 04840,customer04840@example.com,India,Mumbai,2024-02-06,New
C04841,Customer 04841,customer04841@example.com,Singapore,Singapore,2025-11-28,Premium
C04842,Customer 04842,customer04842@example.com,Singapore,Singapore,2024-09-17,Premium
C04843,Customer 04843,customer04843@example.com,UK,Leeds,2024-08-18,Premium
C04844,Customer 04844,customer04844@example.com,India,Chennai,2024-09-10,New
C04845,Customer 04845,customer04845@example.com,India,Chennai,2024-11-24,Regular
C04846,Customer 04846,customer04846@example.com,UK,Birmingham,2024-10-23,VIP
C04847,Customer 04847,customer04847@example.com,UAE,Dubai,2024-01-10,New
C04848,Customer 04848,customer04848@example.com,India,Pune,2025-03-21,Regular
C04849,Customer 04849,customer04849@example.com,Australia,Melbourne,2024-08-17,Regular
C04850,Customer 04850,customer04850@example.com,India,Chennai,2025-06-19,Regular
C04851,Customer 04851,customer04851@example.com,Netherlands,Amsterdam,2024-03-18,Premium
C04852,Customer 04852,customer04852@example.com,UK,Manchester,2025-02-28,Regular
C04853,Customer 04853,customer04853@example.com,Australia,Brisbane,2024-07-11,Premium
C04854,Customer 04854,customer04854@example.com,India,Hyderabad,2025-02-04,Regular
C04855,Customer 04855,customer04855@example.com,USA,San Francisco,2024-04-18,VIP
C04856,Customer 04856,customer04856@example.com,India,Bengaluru,2024-09-19,Regular
C04857,Customer 04857,customer04857@example.com,India,Delhi,2024-11-24,New
C04858,Customer 04858,customer04858@example.com,UAE,Sharjah,2024-12-28,Regular
C04859,Customer 04859,customer04859@example.com,UAE,Sharjah,2025-01-12,Premium
C04860,Customer 04860,customer04860@example.com,France,Lyon,2024-12-06,Premium
C04861,Customer 04861,customer04861@example.com,USA,New York,2024-09-15,Regular
C04862,Customer 04862,customer04862@example.com,Germany,Munich,2024-11-30,Regular
C04863,Customer 04863,customer04863@example.com,India,Bengaluru,2024-03-25,Premium
C04864,Customer 04864,customer04864@example.com,India,Bengaluru,2025-06-05,Premium
C04865,Customer 04865,customer04865@example.com,India,Pune,2025-07-24,Regular
C04866,Customer 04866,customer04866@example.com,USA,Austin,2024-11-03,Premium
C04867,Customer 04867,customer04867@example.com,UK,Birmingham,2024-09-18,Regular
C04868,Customer 04868,customer04868@example.com,India,Mumbai,2025-09-22,New
C04869,Customer 04869,customer04869@example.com,USA,Austin,2025-11-10,New
C04870,Customer 04870,customer04870@example.com,Germany,Berlin,2025-12-01,VIP
C04871,Customer 04871,customer04871@example.com,UK,Leeds,2025-03-27,New
C04872,Customer 04872,customer04872@example.com,India,Chennai,2024-09-07,Regular
C04873,Customer 04873,customer04873@example.com,India,Pune,2024-11-19,Premium
C04874,Customer 04874,customer04874@example.com,India,Hyderabad,2024-08-16,New
C04875,Customer 04875,customer04875@example.com,India,Hyderabad,2025-12-02,Premium
C04876,Customer 04876,customer04876@example.com,USA,Austin,2025-09-27,Premium
C04877,Customer 04877,customer04877@example.com,USA,Seattle,2025-08-18,VIP
C04878,Customer 04878,customer04878@example.com,Canada,Toronto,2024-10-23,Regular
C04879,Customer 04879,customer04879@example.com,UK,Manchester,2025-12-27,Regular
C04880,Customer 04880,customer04880@example.com,Germany,Berlin,2024-08-24,Premium
C04881,Customer 04881,customer04881@example.com,India,Pune,2025-09-16,Regular
C04882,Customer 04882,customer04882@example.com,UK,Birmingham,2024-08-04,Regular
C04883,Customer 04883,customer04883@example.com,Germany,Munich,2024-09-02,Regular
C04884,Customer 04884,customer04884@example.com,India,Hyderabad,2025-03-23,Regular
C04885,Customer 04885,customer04885@example.com,India,Delhi,2024-11-14,Premium
C04886,Customer 04886,customer04886@example.com,France,Lyon,2025-03-07,Regular
C04887,Customer 04887,customer04887@example.com,India,Chennai,2025-02-07,New
C04888,Customer 04888,customer04888@example.com,Canada,Montreal,2024-02-06,New
C04889,Customer 04889,customer04889@example.com,India,Mumbai,2025-07-29,New
C04890,Customer 04890,customer04890@example.com,Canada,Toronto,2025-12-31,Regular
C04891,Customer 04891,customer04891@example.com,India,Chennai,2024-12-07,Premium
C04892,Customer 04892,customer04892@example.com,India,Mumbai,2025-01-23,New
C04893,Customer 04893,customer04893@example.com,USA,San Francisco,2024-02-03,Regular
C04894,Customer 04894,customer04894@example.com,India,Chennai,2024-02-08,Premium
C04895,Customer 04895,customer04895@example.com,UK,Leeds,2025-08-01,Regular
C04896,Customer 04896,customer04896@example.com,India,Delhi,2024-07-27,Regular
C04897,Customer 04897,customer04897@example.com,India,Hyderabad,2024-05-31,VIP
C04898,Customer 04898,customer04898@example.com,India,Mumbai,2024-12-30,Regular
C04899,Customer 04899,customer04899@example.com,India,Pune,2024-07-17,Premium
C04900,Customer 04900,customer04900@example.com,UAE,Dubai,2025-08-23,Premium
C04901,Customer 04901,customer04901@example.com,India,Mumbai,2024-03-19,Premium
C04902,Customer 04902,customer04902@example.com,UK,London,2025-04-21,Premium
C04903,Customer 04903,customer04903@example.com,India,Hyderabad,2025-03-09,Regular
C04904,Customer 04904,customer04904@example.com,India,Bengaluru,2024-02-01,Premium
C04905,Customer 04905,customer04905@example.com,UAE,Sharjah,2024-03-27,Premium
C04906,Customer 04906,customer04906@example.com,India,Chennai,2025-07-04,Regular
C04907,Customer 04907,customer04907@example.com,Singapore,Singapore,2025-01-27,Regular
C04908,Customer 04908,customer04908@example.com,India,Pune,2025-09-04,Premium
C04909,Customer 04909,customer04909@example.com,Australia,Sydney,2024-08-31,Regular
C04910,Customer 04910,customer04910@example.com,USA,Chicago,2024-08-19,Premium
C04911,Customer 04911,customer04911@example.com,France,Marseille,2025-08-02,Regular
C04912,Customer 04912,customer04912@example.com,USA,Chicago,2024-07-10,Regular
C04913,Customer 04913,customer04913@example.com,USA,Seattle,2025-06-23,New
C04914,Customer 04914,customer04914@example.com,India,Hyderabad,2024-09-26,Regular
C04915,Customer 04915,customer04915@example.com,India,Bengaluru,2024-03-17,Regular
C04916,Customer 04916,customer04916@example.com,UAE,Sharjah,2024-06-15,Regular
C04917,Customer 04917,customer04917@example.com,India,Pune,2024-10-10,Regular
C04918,Customer 04918,customer04918@example.com,UK,Leeds,2025-12-04,Regular
C04919,Customer 04919,customer04919@example.com,Australia,Brisbane,2024-03-29,Regular
C04920,Customer 04920,customer04920@example.com,India,Hyderabad,2025-06-27,Premium
C04921,Customer 04921,customer04921@example.com,Singapore,Singapore,2025-10-10,Regular
C04922,Customer 04922,customer04922@example.com,Australia,Sydney,2024-06-04,Regular
C04923,Customer 04923,customer04923@example.com,USA,Seattle,2024-09-06,New
C04924,Customer 04924,customer04924@example.com,France,Marseille,2024-04-04,Regular
C04925,Customer 04925,customer04925@example.com,India,Mumbai,2024-01-17,Regular
C04926,Customer 04926,customer04926@example.com,India,Hyderabad,2024-04-26,Regular
C04927,Customer 04927,customer04927@example.com,UK,London,2024-11-28,Regular
C04928,Customer 04928,customer04928@example.com,India,Hyderabad,2025-06-05,New
C04929,Customer 04929,customer04929@example.com,Australia,Sydney,2024-03-20,Regular
C04930,Customer 04930,customer04930@example.com,UAE,Dubai,2025-10-07,VIP
C04931,Customer 04931,customer04931@example.com,UK,Birmingham,2025-03-07,Regular
C04932,Customer 04932,customer04932@example.com,India,Chennai,2024-07-21,Premium
C04933,Customer 04933,customer04933@example.com,Singapore,Singapore,2024-04-25,Regular
C04934,Customer 04934,customer04934@example.com,UK,Manchester,2024-08-07,Regular
C04935,Customer 04935,customer04935@example.com,UK,Birmingham,2024-09-09,New
C04936,Customer 04936,customer04936@example.com,UK,Leeds,2024-06-17,New
C04937,Customer 04937,customer04937@example.com,UAE,Abu Dhabi,2024-11-11,Premium
C04938,Customer 04938,customer04938@example.com,USA,Seattle,2025-12-17,Regular
C04939,Customer 04939,customer04939@example.com,Australia,Brisbane,2025-01-06,New
C04940,Customer 04940,customer04940@example.com,Germany,Munich,2025-08-05,Regular
C04941,Customer 04941,customer04941@example.com,India,Delhi,2024-06-04,Regular
C04942,Customer 04942,customer04942@example.com,UK,Birmingham,2025-09-05,Regular
C04943,Customer 04943,customer04943@example.com,Germany,Berlin,2024-01-13,Regular
C04944,Customer 04944,customer04944@example.com,UK,Leeds,2025-05-22,Regular
C04945,Customer 04945,customer04945@example.com,Germany,Hamburg,2025-04-09,Regular
C04946,Customer 04946,customer04946@example.com,UAE,Dubai,2024-08-07,New
C04947,Customer 04947,customer04947@example.com,USA,San Francisco,2024-01-15,Regular
C04948,Customer 04948,customer04948@example.com,Australia,Sydney,2024-04-26,Regular
C04949,Customer 04949,customer04949@example.com,Germany,Hamburg,2024-11-26,Regular
